date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2012/02/17;28.6596666666667;46.8388333333333;5.68029166666667;6.13991666666667;5.726375;11.5986458333333;31.53925;0.233807795824946;3.38458333333333;272.630265958414;20.596875;71.6854166666667;835.173958333333;4;0;4;0;2;2
2012/02/18;29.2965416666667;36.0521041666667;8.6951875;5.865625;5.66564583333333;11.2795416666667;20.0176875;0.149479721485397;1.86395833333333;147.203029110513;17.6414583333333;94.7333333333333;837.2675;4;2;2;0;2;2
2012/02/19;18.3866041666667;24.7965208333333;7.27521373887404;3.13204399009372;4.82733548799846;7.7055442118184;24.50475;0.115640237969291;1.57395833333333;56.1884888149075;18.2758333333333;89.7685416666667;839.28875;3;2;1;0;1;2
2012/02/20;21.4329375;28.6163125;5.98540698289914;4.608;6.376;10.737125;22.8760208333333;0.162699525590298;2.79770833333333;259.915920093656;18.9722916666667;85.3327083333333;839.238541666667;2;1;1;0;0;2
2012/02/21;22.4818958333333;34.1346813447682;5.19899205342718;3.85113541666667;5.34870833333333;8.93104166666667;21.2430416666667;0.125219735161175;3.47229166666667;241.564939300331;19.5124668918451;79.1522372110771;836.580416666667;5;0;5;0;2;3
2012/02/22;17.3843333333333;37.026;5.3532907888018;5.05658333333333;6.05383333333333;10.8598125;24.7722291666667;0.146263172172017;2.58583333333333;280.036998245034;19.965;77.7064583333333;833.6775;2;1;1;0;1;1
2012/02/23;13.455625;31.0850833333333;4.12394351402192;3.1265;4.99091666666667;7.87327083333333;22.5050416666667;0.117055801383738;2.68979166666667;210.809225455279;20.305625;72.9020833333333;833.085833333333;4;1;3;0;1;3
2012/02/24;15.3743125;35.1584166666667;3.74563931602711;4.49785416666667;6.03402083333333;10.2211666666667;25.7138333333333;0.142543671077671;2.669375;317.44897478568;18.436875;75.58625;836.388541666667;2;0;2;0;1;1
2012/02/25;21.5714791666667;42.1514375;3.79964583333333;4.7791875;5.36525;9.88470833333333;26.6603958333333;0.134146185252502;2.95645833333333;255.819503207796;19.22;79.1183333333333;836.939375;3;2;1;0;1;2
2012/02/26;19.5409791666667;31.9744940877439;3.58642178468488;4.425875;4.74742708333333;8.93139583333333;21.2295833333333;0.239981374120413;1.241875;113.699495160671;18.7168933506621;76.5748271442063;836.476354166667;6;0;6;0;4;2
2012/02/27;17.5079375;33.9010625;5.05245833333333;3.33679166666667;5.72845833333333;8.81741666666667;20.5235625;0.0990439883674475;1.46541666666667;75.6023066837023;18.1358333333333;76.1535416666667;837.744583333333;1;0;1;0;0;1
