date;SO2;NO2;NO;NOX;O3;CO;PM2.5;PM10;Amb.Wspeed;Amb.WDirection;Amb.Temp;Amb.RelHum;Amb.Pressure;death_count;Male;Female;10-64;65+;<10
2011/11/13;4.21379704362101;4.47540983606557;6.13493852459017;10.1588729508197;13.927;0.676393442622951;17.1570492176632;50.8755294392695;2.20114754098361;103.786948736073;16.3149916799268;39.9127868852459;847.597868852459;1;1;0;1;0;0
2011/11/14;4.47578097286042;2.11475409836065;5.5890368852459;7.11067622950819;14.1581111111111;0.330163934426229;11.9530343096948;34.0913753698736;3.75131147540984;74.9746492257843;11.5762572444364;51.7003278688524;848.833278688525;4;3;1;3;1;0
2011/11/15;4.73776490209982;1.47400956284153;5.36969023224044;6.55130703551912;14.3892222222222;0.127757513661202;7.96297777267493;22.4263927093531;4.56222677595628;126.95523915884;20.0810227803824;52.9720150273224;848.825983606557;4;2;2;3;1;0
2011/11/16;4.99974883133923;2.56458333333333;5.45070833333333;8.01879166666667;14.6203333333333;0.142375;9.8875;21.0584166666667;3.3225;183.131666666667;21.7054166666667;59.6929166666667;849.832083333333;1;0;1;0;1;0
2011/11/17;5.26173276057864;4.19104166666667;5.53254166666667;9.720125;14.8514444444444;0.138166666666667;10.989;33.06675;3.19958333333333;211.70375;24.21;53.0095833333333;850.4325;3;1;2;1;1;1
2011/11/18;5.52371668981805;6.00770833333333;5.71595833333333;11.71725;15.0825555555555;0.41125;11.6521666666667;23.301375;2.77;198.597916666667;21.8020833333333;56.2504166666667;851.824583333333;4;3;1;3;1;0
2011/11/19;5.78570061905745;5.45625;5.84508333333333;11.2999583333333;15.3136666666666;0.192416666666667;13.2332916666667;18.460375;2.98791666666667;156.816666666667;20.5179166666667;65.4829166666667;851.954583333333;1;1;0;0;1;0
2011/11/20;6.04768454829686;6.184625;5.7;11.8784583333333;15.5447777777777;0.606333333333333;20.139625;29.3512916666667;2.17708333333333;190.726666666667;20.14375;67.4720833333333;850.510416666667;2;1;1;1;1;0
2011/11/21;6.30966847753627;9.30141666666667;6.11879166666667;15.4237916666667;15.7758888888889;0.516708333333333;15.167375;19.844375;1.27083333333333;181.4175;17.895;81.26;848.664166666667;NA;NA;NA;NA;NA;NA
2011/11/22;6.57165240677567;4.77083333333333;5.90558333333333;10.670125;16.007;0.176375;8.61941666666667;10.8479166666667;3.22041666666667;78.5920833333333;17.1170833333333;84.5520833333333;849.29125;5;4;1;4;1;0
2011/11/23;6.83363633601508;3.79233333333333;5.71391666666667;9.48758333333333;16.2381111111111;0.152125;6.269375;8.81175;2.50958333333333;252.705416666667;16.15125;86.5604166666667;848.330833333333;1;1;0;1;0;0
2011/11/24;7.09562026525449;6.06108333333333;5.98329166666667;12.0346666666667;16.4692222222222;0.234666666666667;8.50475;11.5006666666667;1.60291666666667;202.265416666667;17.6066666666667;73.7658333333333;848.075416666667;5;3;2;3;2;0
2011/11/25;7.3576041944939;9.0101539039039;5.94834834834835;14.9608765015015;16.7003333333333;0.384314189189189;9.33190353715095;11.1914552591521;0.934981231231232;218.027735648443;9.91011207258;91.4952064564563;849.264883633634;6;2;4;5;1;0
2011/11/26;7.6195881237333;7.22409459459459;5.84459459459459;13.0764594594594;16.9314444444444;0.287391891891892;8.25610586534926;11.9992280236005;1.68675675675676;247.603571093101;4.26874159187553;78.7256756756754;849.491891891892;4;2;2;2;0;2
2011/11/27;7.88157205297273;5.44398648648649;5.73648648648649;11.1936486486487;17.1625555555556;0.197229729729729;7.4672668525142;13.1322599745678;2.4218918918919;278.084183353287;3.83294679569076;65.8391891891889;849.72972972973;2;0;2;2;0;0
2011/11/28;8.14355598221216;3.66387837837838;5.62837837837838;9.31083783783783;17.3936666666667;0.107067567567567;6.67842783967914;14.2652919255352;3.15702702702703;308.564795613473;8.10919381870803;52.9527027027024;849.967567567567;1;0;1;1;0;0
2011/11/29;8.40553991145159;3.9828033033033;5.61723385885886;9.61713588588588;17.6247777777778;0.0726632882882882;8.71854133043328;19.4574068120053;3.74059309309309;293.36437055353;19.0930309177426;46.8880593093092;850.798843843844;5;1;4;2;1;2
2011/11/30;8.66752384069101;5.891625;6.19025;12.0499583333333;17.8558888888889;0.575;19.0784583333333;28.6970416666667;2.06625;216.67;18.2570833333333;72.8941666666667;852.045833333333;5;1;4;3;2;0
2011/12/01;8.77431632825126;17.4875476618705;8.3246430878553;27.1839904076739;18.087;0.255559431524548;16.4862977288967;18.8378421221865;1.56854328165375;176.472379406707;9.63639236912426;90.2701001291989;850.799967700258;4;3;1;3;0;1
2011/12/02;9.13307891346538;25.0967014388489;8.33360465116279;38.0478776978418;18.3181111111112;0.222558139534884;14.5731939307403;20.1063449420795;2.07523255813954;198.832761794747;3.69744767181174;80.4294186046509;850.805348837209;7;2;4;3;3;1
2011/12/03;9.5005323941709;32.7813633093525;8.39872093023256;49.0516187050361;18.5492222222223;0.196511627906977;12.7001087599625;21.4328134540133;2.53104651162791;220.10518805831;2.27422831687338;70.5298837209299;850.809069767442;4;3;1;3;0;1
2011/12/04;9.86798587487643;40.4660251798561;8.46383720930233;60.0553597122303;18.7803333333334;0.17046511627907;10.8270235891846;22.7592819659472;2.98686046511628;241.377614321873;3.64683669102554;60.630348837209;850.812790697674;2;1;1;2;0;0
2011/12/05;10.235439355582;48.1506870503597;8.52895348837209;71.0591007194245;19.0114444444445;0.144418604651163;8.95393841840671;24.085750477881;3.44267441860465;262.650040585437;9.50269200594716;50.7308139534882;850.816511627907;2;2;0;1;0;1
2011/12/06;14.1729245435063;53.4106753597122;9.3232822997416;78.4996777577938;19.2425555555556;0.0993204134366925;18.3761123982385;39.6223884752087;2.71647609819121;256.181253828664;21.9464875953727;47.0936014211886;849.817144702842;2;0;2;2;0;0
2011/12/07;23.1843695377172;13.1081211583924;9.59312411347518;22.6985339834515;19.4736666666668;0.000310283687943262;17.6156830713988;38.8480156668859;2.24690898345154;158.175729948655;24.5379109393258;43.9676300236407;847.642641843972;4;3;1;4;0;0
2011/12/08;14.951623626612;9.66304787234043;7.88541489361702;17.5503457446809;19.7047777777779;0.0122872340425532;18.0129797424051;49.0373971560262;3.51659574468085;92.6972512562374;13.1488017780007;38.00414893617;846.703617021277;1;1;0;1;0;0
2011/12/09;14.9681774557125;9.29802659574469;7.91656382978723;17.2163031914894;19.935888888889;0.030159574468085;17.0549191378544;47.0137739926731;3.48255319148936;109.673602509334;4.56236795414399;37.6756382978718;846.999787234043;2;2;0;1;0;1
2011/12/10;14.9847312848129;8.93300531914895;7.94771276595745;16.8822606382979;20.1670000000001;0.0480319148936168;16.0968585333037;44.99015082932;3.44851063829787;126.64995376243;1.58469150168706;37.3471276595738;847.295957446809;3;1;2;2;1;0
2011/12/11;15.0012851139134;8.56798404255321;7.97886170212766;16.5482180851064;20.3981111111112;0.0659042553191486;15.138797928753;42.9665276659669;3.41446808510638;143.626305015525;0.555159133796742;37.0186170212758;847.592127659574;6;3;3;5;1;0
2011/12/12;15.0178389430139;8.20296276595746;8.01001063829787;16.2141755319149;20.6292222222224;0.0837765957446804;14.1807373242023;40.9429045026138;3.38042553191489;160.602656268621;0.208112903648597;36.6901063829778;847.88829787234;4;2;2;2;1;1
2011/12/13;15.0343927721144;7.83794148936172;8.04115957446809;15.8801329787234;20.8603333333335;0.101648936170212;13.2226767196516;38.9192813392607;3.3463829787234;177.579007521717;0.11691074266683;36.36159574468;848.184468085106;4;3;1;3;1;0
2011/12/14;15.0509466012149;7.47292021276598;8.0723085106383;15.5460904255319;21.0914444444446;0.119521276595744;12.2646161151009;36.8956581759075;3.31234042553192;194.555358774813;0.169433067811353;36.0330851063821;848.480638297872;4;2;2;2;1;1
2011/12/15;15.0675004303153;7.10789893617024;8.10345744680851;15.2120478723404;21.3225555555557;0.137393617021276;11.3065555105501;34.8720350125544;3.27829787234043;211.531710027909;0.430248318383482;35.7045744680843;848.776808510638;1;0;1;1;0;0
2011/12/16;15.0840542594158;6.7428776595745;8.13460638297873;14.878005319149;21.5536666666668;0.155265957446808;10.3484949059994;32.8484118492013;3.24425531914894;228.508061281005;1.21999031303241;35.3760638297866;849.072978723404;3;1;2;2;1;0
2011/12/17;15.1006080885163;6.37785638297876;8.16575531914894;14.5439627659575;21.7847777777779;0.17313829787234;9.39043430144869;30.8247886858482;3.21021276595745;245.4844125341;3.50953016046999;35.0475531914889;849.36914893617;2;1;1;2;0;0
2011/12/18;15.1171619176168;6.01283510638302;8.19690425531915;14.209920212766;22.015888888889;0.191010638297872;8.43237369689797;28.8011655224951;3.17617021276596;262.460763787196;10.1135188545436;34.7190425531912;849.665319148936;4;3;1;1;3;0
2011/12/19;15.3428745038109;6.62483495862887;8.15841223404255;14.7833990839243;22.2470000000001;0.23638475177305;9.95351218409326;29.8236150559584;2.87162825059102;238.047379822873;23.7361167218416;40.8281501182033;849.836959219858;2;1;1;2;0;0
2011/12/20;23.4258333333333;7.17275;8.96904166666667;16.148;22.4781111111112;0.308041666666667;10.8781666666667;21.7469166666667;2.51208333333333;146.793333333333;22.8916666666667;53.0808333333333;850.665833333333;4;2;2;0;3;1
2011/12/21;30.092125;7.5205;8.40983333333333;15.9222916666667;22.7092222222223;0.458583333333333;14.1239166666667;29.0300833333333;1.94125;215.178333333333;22.7945833333333;56.6354166666667;849.005833333333;3;1;2;0;1;2
2011/12/22;19.583625;11.9345833333333;8.5065;18.9562083333333;22.9403333333334;0.325791666666667;18.8882916666667;29.742125;1.79416666666667;197.20625;21.8766666666667;65.575;848.312916666667;5;0;5;5;0;0
2011/12/23;28.2816666666667;8.94154166666667;8.36620833333333;17.3070833333333;24.1210987654321;0.393666666666667;16.3413333333333;20.027125;2.1375;198.543333333333;20.7116666666667;73.5229166666667;850.091666666667;8;3;5;4;4;0
2011/12/24;16.040375;5.43554166666667;8.36170833333333;13.7975;18.64275;0.173875;6.751125;7.36975;2.49416666666667;203.34125;17.1125;88.9058333333333;852.411666666667;2;1;1;1;1;0
2011/12/25;9.503375;5.23366666666667;8.404875;13.6427083333333;16.0293333333333;0.43375;8.081625;9.81454166666667;1.79125;149.508333333333;20.5970833333333;72.8195833333333;852.8325;5;3;2;3;1;1
2011/12/26;8.51845833333333;3.82379166666667;8.17066666666667;11.9939583333333;13.325125;0.177125;4.898125;5.66533333333333;2.06125;63.5783333333333;19.9191666666667;82.6783333333333;854.358333333333;3;2;1;1;1;1
2011/12/27;14.343875;4.39679166666667;8.32016666666667;12.7135833333333;12.54975;0.196291666666667;4.94741666666667;6.16583333333333;1.93208333333333;208.350416666667;19.7816666666667;84.9641666666667;852.309583333333;8;4;4;5;2;1
2011/12/28;36.1660833333333;6.85283333333333;8.78295833333333;15.63375;16.0862083333333;0.229666666666667;8.52820833333333;10.4020416666667;2.22625;209.195;20.7720833333333;83.2333333333333;849.1275;3;2;1;0;2;1
2011/12/29;17.534;6.82379166666667;8.31383333333333;15.1326666666667;18.4966666666667;0.158375;8.14320833333333;11.8902083333333;2.13;139.459166666667;20.60125;70.7341666666667;849.905;1;0;1;1;0;0
2011/12/30;29.8185833333333;4.61970833333333;8.40416666666667;13.0244166666667;15.656125;0.124;10.5345833333333;13.9502916666667;2.44041666666667;223.597083333333;19.4208333333333;82.2620833333333;850.864583333333;4;3;1;4;0;0
2011/12/31;15.5919010587414;6.86127083333333;7.50814583333333;14.3689375;16.1949791666667;0.169604166666667;20.3135681873218;21.1316850971521;3.22395833333333;201.647778530206;15.0597102756621;95.576875;850.67625;4;2;2;1;1;2
2012/01/01;22.1777083333333;8.44375;6.15829166666667;14.6007083333333;19.9319583333333;0.636708333333333;12.11525;15.8055416666667;2.18958333333333;205.64625;20.9933333333333;65.3791666666667;849.543333333333;3;3;0;1;1;1
2012/01/02;19.1812083333333;6.39175;5.93408333333333;12.3311666666667;21.5770833333333;0.232666666666667;8.91804166666667;12.7985;2.12541666666667;182.157083333333;22.5379166666667;60.3325;849.942083333333;4;1;3;3;0;1
2012/01/03;22.1624583333333;7.94095833333333;5.98054166666667;13.9194583333333;22.3013333333333;0.253458333333333;10.0910833333333;14.6485416666667;2.23541666666667;165.289583333333;23.1154166666667;58.0241666666667;850.288333333333;3;1;2;2;1;0
2012/01/04;26.0874583333333;7.79233333333333;6.135375;13.9236666666667;19.3173333333333;0.352125;11.827875;21.9034583333333;1.62458333333333;210.782083333333;23.58375;56.8304166666667;851.389583333333;2;1;1;1;1;0
2012/01/05;22.3832916666667;7.31241666666667;5.92991666666667;13.2311666666667;19.8855;0.196458333333333;8.78683333333333;21.4354166666667;2.68708333333333;172.654166666667;22.2179166666667;63.7729166666667;852.570833333333;1;1;0;0;1;0
2012/01/06;18.684;8.35904166666667;6.21245833333333;14.574375;19.5687916666667;0.342291666666667;7.57775;10.963875;1.885;143.011666666667;21.5779166666667;63.9095833333333;851.82;1;1;0;1;0;0
2012/01/07;18.4042083333333;6.00554166666667;5.86591666666667;11.872125;19.6937916666667;0.164583333333333;10.795125;14.20975;1.85541666666667;122.980416666667;22.00625;66.655;852.572083333333;6;1;5;3;2;1
2012/01/08;23.302125;8.20275;6.33191666666667;14.54175;15.2055833333333;0.348583333333333;14.059;19.0215;1.24541666666667;176.700416666667;20.62125;76.1408333333333;852.170416666667;2;1;1;1;1;0
2012/01/09;27.4951666666667;9.90204166666667;6.66325;16.5659583333333;18.3430416666667;0.526208333333333;15.5423333333333;21.977;1.42666666666667;223.840833333333;21.12375;72.5058333333333;850.6275;4;3;1;3;1;0
2012/01/10;22.9375833333333;7.748;6.20066666666667;13.94575;19.095875;0.355583333333333;12.0840416666667;18.6055;2.85708333333333;184.42125;20.2391666666667;72.7325;850.066666666667;3;3;0;2;1;0
2012/01/11;29.2514583333333;11.1095416666667;8.02291666666667;19.1055416666667;18.0992916666667;0.622208333333333;12.1972083333333;20.0355416666667;1.33541666666667;193.149583333333;21.95875;65.41625;850.42125;3;0;3;2;1;0
2012/01/12;20.1305833333333;6.88129166666667;5.898625;12.7875416666667;21.6270416666667;0.217333333333333;14.597875;20.3764583333333;2.13541666666667;211.034166666667;22.5166666666667;71.3325;850.34125;2;1;1;2;0;0
2012/01/13;26.7889583333333;8.00066666666667;6.03683333333333;14.0423333333333;22.7847083333333;0.302791666666667;21.5625416666667;32.2807083333333;1.64958333333333;205.975;22.4804166666667;64.8925;849.784166666667;2;2;0;2;0;0
2012/01/14;19.9625416666667;14.0891901041667;7.2977890625;21.372859375;19.6362083333333;0.499291666666667;10.4819166666667;13.4597916666667;2.38375;95.5995833333333;20.2145833333333;73.445;851.369583333333;5;2;3;5;0;0
2012/01/15;33.3742916666667;12.6849557291667;8.41148177083333;21.1016822916667;14.4061666666667;0.00416666666666667;4.163125;7.07083333333333;3.4025;113.585833333333;20.3083333333333;57.0716666666667;852.753333333333;3;2;1;2;0;1
2012/01/16;22.6125416666667;7.49658333333333;6.87508333333333;14.364625;10.5722083333333;0.233375;7.001375;17.7083333333333;4.40666666666667;132.42875;18.66625;68.62;850.9625;5;1;4;4;0;1
2012/01/17;23.6687083333333;6.57216666666667;6.993;13.566625;12.9409166666667;0.155625;3.34583333333333;8.9055;4.48375;135.390833333333;18.2691666666667;75.75625;849.181666666667;4;1;3;2;1;1
2012/01/18;26.09375;7.50358333333333;7.073625;14.5688333333333;8.34795833333333;0.159708333333333;2.70620833333333;3.00483333333333;4.26916666666667;121.236666666667;17.245;85.7108333333333;849.37125;2;1;1;1;1;0
2012/01/19;25.683875;5.92645833333333;6.91875;12.84025;12.004875;0.103458333333333;3.69866666666667;6.59295833333333;3.14958333333333;104.167916666667;19.2029166666667;67.7183333333333;849.685416666667;1;0;1;0;1;0
2012/01/20;17.8896666666667;5.252125;6.43541666666667;11.68675;16.0271666666667;0.208333333333333;7.626375;15.4854166666667;1.96875;134.415833333333;19.9;57.7216666666667;848.36;NA;NA;NA;NA;NA;NA
2012/01/21;22.357;8.42783333333333;7.495125;15.92225;17.0041666666667;0.436291666666667;11.2415416666667;23.720125;1.36333333333333;157.005416666667;21.4145833333333;61.9416666666667;846.874583333333;2;1;1;1;1;0
2012/01/22;19.0138333333333;5.55629166666667;6.21254166666667;11.7659166666667;15.474375;0.16875;11.9839583333333;16.9492916666667;1.7725;135.788333333333;20.8375;75.9579166666667;847.41625;4;1;3;4;0;0
2012/01/23;35.2846666666667;5.13675;6.62575;11.7604166666667;17.0658333333333;0.148583333333333;10.99375;12.5422916666667;1.85291666666667;196.452916666667;20.89875;80.4233333333333;848.05625;2;1;1;2;0;0
2012/01/24;21.3957916666667;6.38195833333333;6.30691666666667;12.6874583333333;20.7952083333333;0.252208333333333;10.593;13.7424166666667;2.23583333333333;193.38;20.6283333333333;83.1670833333333;846.425833333333;5;2;2;4;0;1
2012/01/25;26.8353333333333;5.89166666666667;7.64229166666667;13.534125;14.9326666666667;0.145166666666667;7.79925;10.625;2.90875;103.577083333333;19.9704166666667;73.14875;847.6925;4;1;3;3;0;1
2012/01/26;27.3027083333333;7.704125;6.97429166666667;14.67225;15.657;0.157666666666667;13.72575;20.898625;2.1475;116.890833333333;19.91;66.4391666666667;849.8725;2;0;2;2;0;0
2012/01/27;26.1625;7.86804166666667;7.66383333333333;15.5465416666667;14.3570416666667;0.186833333333333;8.48891666666667;21.1205;2.3125;131.709583333333;20.3758333333333;59.2925;851.08;1;1;0;1;0;0
2012/01/28;28.1985416666667;6.69095833333333;6.58958333333333;13.311125;17.879125;0.391;12.5875;22.6750416666667;1.92166666666667;206.30875;19.6504166666667;64.7179166666667;850.060416666667;2;1;1;2;0;0
2012/01/29;20.0895833333333;5.68120833333333;6.241;11.91875;16.8694583333333;0.262583333333333;16.7313333333333;23.923625;1.9375;197.862916666667;19.7308333333333;71.9333333333333;849.374583333333;4;4;0;2;1;1
2012/01/30;24.8917083333333;10.4617916666667;8.97433333333333;19.4617916666667;18.5770833333333;1.01104166666667;24.6590833333333;33.6945;1.15583333333333;202.994166666667;21.46125;65.6670833333333;848.36;6;2;4;4;0;2
2012/01/31;31.2834382068782;13.0277916666667;9.2750625;22.2947291666667;15.1256458333333;0.869333333333333;21.6403171045712;30.1439464467789;1.61833333333333;86.4782172541098;23.4351706914687;55.6639583333333;849.624166666667;NA;NA;NA;NA;NA;NA
2012/02/01;17.4740574521302;7.93067685589519;5.91004366812227;13.7492467248908;13.2891375545852;0.116146288209607;25.7529495057125;30.4907465890541;1.09491935483871;81.1675661287124;12.5722429583106;81.2738709677419;850.917258064516;4;0;4;3;0;1
2012/02/02;17.0812992901132;7.05556768558951;5.93100436681223;12.7396746724891;13.4751637554585;0.114364628820961;18.4665009547214;29.9331169711821;1.23040322580645;139.209919767752;12.10447335888;69.4906451612903;851.203709677419;3;1;2;3;0;0
2012/02/03;16.78124400004;6.18045851528384;5.95196506550218;11.7301026200873;13.6611899563319;0.112582969432314;11.7071848099996;28.889901094496;1.74485061212592;193.626801169061;20.5820941012476;74.6068694131363;851.372450932763;4;3;1;4;0;0
2012/02/04;16.4811887099669;5.30534934497816;5.97292576419214;10.7205305676856;13.8472161572052;0.110801310043668;10.755923966478;30.1422222346817;2.90882530120482;211.975729327369;9.55612505253578;94.9256024096382;850.712138554217;4;2;2;4;0;0
2012/02/05;16.1811334198938;4.43024017467248;5.9938864628821;9.71095851528383;14.0332423580786;0.109019650655022;11.4050929523577;33.3825793592425;3.62159638554217;221.811685745894;3.41723448521825;88.8677710843368;849.906837349398;1;1;0;1;0;0
2012/02/06;15.8810781298206;3.55513100436681;6.01484716157205;8.70138646288209;14.219268558952;0.107237991266376;12.0542619382374;36.6229364838032;4.33436746987953;231.64764216442;1.47932886725374;82.8099397590354;849.101536144578;4;1;3;3;0;1
2012/02/07;15.5810228397475;2.68002183406113;6.03580786026201;7.69181441048034;14.4052947598253;0.105456331877729;12.7034309241171;39.8632936083638;5.04713855421687;241.483598582946;1.3600395407257;76.7521084337343;848.296234939759;4;2;2;2;2;0
2012/02/08;15.2809675496744;1.80491266375546;6.05676855895196;6.6822423580786;14.5913209606987;0.103674672489083;13.3525999099969;43.1036507329246;5.75990963855422;251.319555001472;2.9127179020541;70.6942771084331;847.49093373494;5;2;3;4;1;0
2012/02/09;14.9809122596012;0.92980349344978;6.07772925764192;5.67267030567685;14.7773471615721;0.101893013100437;14.0017688958766;46.3440078574853;6.47268072289157;261.155511419997;8.04615260924352;64.6364457831322;846.685632530121;2;1;1;2;0;0
2012/02/10;14.6808569695281;5.80529676128093;6.8243135007278;11.6584983624454;15.4796521106259;0.302198144104804;17.2690920774611;45.8697992013755;4.78239206827309;249.342338683498;19.393739144201;64.9120532128513;845.532226405623;3;1;2;2;1;0
2012/02/11;14.3808016794549;8.3831875;6.18266666666667;14.5593333333333;13.8125416666667;0.523166666666667;10.1311958817192;11.7678501384498;1.91958333333333;251.739535946852;19.3342712459634;88.4645833333333;846.299583333333;6;5;0;4;2;0
2012/02/12;14.0807463893818;7.05004166666667;6.936;13.977125;17.975;0.435416666666667;9.46383333333333;22.9020416666667;2.04291666666667;217.019583333333;20.31375;55.7683333333333;847.846666666667;4;0;4;1;1;2
2012/02/13;13.7806910993087;7.43554166666667;8.98475;16.4242916666667;16.343125;0.416708333333333;15.6770416666667;27.41675;1.30166666666667;161.315833333333;22.0454166666667;65.5708333333333;849.494166666667;3;0;3;3;0;0
2012/02/14;13.4806358092356;8.06391666666667;6.96283333333333;15.0229583333333;17.8152916666667;0.868708333333333;27.4460690023508;41.5126867440134;1.1225;158.970305182441;22.4362199580447;63.0875;850.9475;2;1;1;2;0;0
2012/02/15;13.1805805191624;9.28404166666667;9.09379166666667;18.37775;20.2637916666667;0.322958333333333;22.834125;38.1305416666667;1.44875;142.544583333333;23.4508333333333;57.6083333333333;850.398333333333;2;1;1;2;0;0
2012/02/16;9.31851455303788;9.12158333333333;9.63825;18.7514583333333;16.0520833333333;0.398666666666667;19.7306666666667;40.830875;0.71;158.00125;23.69625;58.63875;850.3675;4;2;2;4;0;0
2012/02/17;13.7524404782889;8.14795833333333;6.78820833333333;14.9422916666667;18.8945833333333;0.332625;20.8833333333333;40.21875;1.08666666666667;202.904166666667;22.8254166666667;59.4975;849.600833333333;2;1;1;2;0;0
2012/02/18;18.111875;7.31804166666667;6.76175;14.077125;15.3645833333333;0.1605;15.2360416666667;26.0729166666667;1.47166666666667;191.79125;22.5425;64.0454166666667;851.189583333333;2;2;0;0;1;1
2012/02/19;13.8444583333333;4.92220833333333;6.15204166666667;11.077;18.8458333333333;0.104791666666667;13.1645833333333;17.659125;1.46833333333333;101.37;21.1820833333333;74.4575;853.605416666667;3;2;1;3;0;0
2012/02/20;22.320875;6.718;6.73825;13.46175;15.6118333333333;0.193666666666667;10.64375;16.1819583333333;1.19416666666667;220.280833333333;21.44625;71.5529166666667;853.87125;1;1;0;1;0;0
2012/02/21;21.3673333333333;8.47433333333333;8.916;17.3848333333333;16.5784583333333;0.338208333333333;16.6381666666667;27.5582083333333;0.898333333333333;225.77625;22.3129166666667;65.9216666666667;851.220833333333;4;2;2;4;0;0
2012/02/22;20.4130858207277;6.85973611111111;6.40933101851852;13.2704421296296;12.8308310185185;0.394354166666667;10.8561161942181;22.7456684858583;2.07546875;241.277726519066;25.1029114152508;48.9334895833333;848.398072916667;3;2;1;2;1;0
2012/02/23;14.0927897261413;4.50351388888889;6.54521064814815;11.052849537037;18.4660023148148;0.01325;7.56195274639605;17.8025562140486;3.09223958333333;193.189232965195;26.5274500233917;35.60671875;847.009427083333;3;1;2;2;0;1
2012/02/24;16.8569166666667;4.01733333333333;6.29516666666667;10.30625;16.7631666666667;0.1;8.17083333333333;16.56525;2.69916666666667;194.44625;20.6620833333333;66.0070833333333;850.875;6;4;2;3;3;0
2012/02/25;20.4625;7.69295833333333;6.72070833333333;14.4180416666667;16.0860416666667;0.434083333333333;13.7930833333333;24.0548333333333;1.61833333333333;159.419583333333;20.41;70.1754166666667;851.432916666667;5;2;3;3;2;0
2012/02/26;26.2422916666667;8.90483333333333;7.58266666666667;16.4777916666667;18.8729166666667;0.408291666666667;14.192375;21.6708333333333;1.77583333333333;157.169583333333;21.19875;63.4966666666667;850.552916666667;5;3;2;4;1;0
2012/02/27;22.8451666666667;7.529125;10.7778333333333;18.242375;13.1429583333333;0.134;8.00979166666667;12.2575833333333;2.07083333333333;104.136666666667;20.9783333333333;62.0745833333333;851.784166666667;4;2;2;3;0;1
2012/02/28;24.2027916666667;9.598625;8.92229166666667;18.5179166666667;15.4923333333333;0.177791666666667;10.3298333333333;22.268125;1.485;112.335833333333;21.2575;46.3958333333333;851.51375;2;1;1;0;1;1
2012/02/29;36.9313333333333;11.4715;10.3979166666667;21.875625;15.3916666666667;0.534083333333333;16.8729583333333;32.1117916666667;1.54791666666667;142.056666666667;21.1291666666667;53.8175;849.6375;3;0;3;1;1;1
2012/03/01;17.25775;7.32645833333333;6.492375;10.8682083333333;14.0972083333333;0.0403333333333333;5.90416666666667;14.7535416666667;2.25;116.42;20.9166666666667;60.1758333333333;850.671666666667;4;2;2;4;0;0
2012/03/02;19.407625;9.36616666666667;9.44441666666667;18.727875;10.8840416666667;0.05625;7.63416666666667;17.0895833333333;2.795;123.774166666667;19.9283333333333;59.0495833333333;851.305416666667;2;0;2;2;0;0
2012/03/03;14.4174583333333;8.55833333333333;5.088125;13.6340416666667;12.6644583333333;0.0958333333333333;6.284;21.736875;3.3675;146.70125;20.1179166666667;51.2416666666667;848.195;3;1;2;1;1;1
2012/03/04;19.3117916666667;9.902125;6.66870833333333;16.5597083333333;13.49925;0.165291666666667;6.36041666666667;21.5575;3.27541666666667;173.042083333333;22.2654166666667;47.8645833333333;844.239583333333;4;2;2;3;0;1
2012/03/05;19.7937916666667;9.879125;8.48333333333333;18.3764583333333;13.724375;0.125041666666667;4.40979166666667;16.22225;2.48916666666667;126.033333333333;23.0470833333333;51.6320833333333;848.257916666667;3;3;0;3;0;0
2012/03/06;12.3840833333333;7.78958333333333;3.80625;11.573625;11.0686666666667;0.0860833333333333;11.17225;18.42775;2.22333333333333;123.25;19.42375;72.75;852.0475;2;0;1;2;0;0
2012/03/07;8.31875;8.67025;3.8715;12.5382083333333;13.7235833333333;0.0611666666666667;16.7965416666667;27.4597083333333;1.60041666666667;173.151666666667;19.19625;70.7154166666667;851.49;3;1;2;1;1;1
2012/03/08;16.943;14.3139583333333;9.76395833333333;24.0285;15.9854583333333;0.359083333333333;18.2049166666667;32.852;1.80291666666667;140.37625;20.9125;59.0158333333333;851.254166666667;3;1;2;2;0;1
2012/03/09;15.601375;12.8535;5.47404166666667;18.2347083333333;17.6034583333333;0.270125;14.6694166666667;28.6759583333333;1.93;187.935;21.3254166666667;57.8558333333333;852.825416666667;4;3;1;2;1;1
2012/03/10;29.9452083333333;15.2402916666667;5.98129166666667;21.2056666666667;16.99575;0.227958333333333;9.42791666666667;22.3666666666667;2.245;133.369166666667;22.3833333333333;49.3325;853.674583333333;4;1;3;1;1;2
2012/03/11;23.1625;10.7992916666667;7.41808333333333;18.2139583333333;14.89025;0.252833333333333;7.233375;11.55;3.06333333333333;111.11;17.8904166666667;70.6020833333333;853.95125;1;1;0;0;1;0
2012/03/12;8.760375;10.472875;8.97916666666667;19.445875;17.277875;0.325666666666667;10.670875;26.6237083333333;1.61708333333333;183.581666666667;19.6429166666667;61.9829166666667;851.53875;9;5;4;7;1;1
2012/03/13;9.094375;10.198625;5.13058333333333;15.3416666666667;18.5979583333333;0.220083333333333;14.8680416666667;33.9507083333333;3.00083333333333;195.047916666667;21.3808333333333;57.09125;850.2675;4;3;1;1;1;2
2012/03/14;17.6145416666667;11.7854166666667;4.87495833333333;16.64725;15.66875;0.017375;14.6508333333333;25.0965416666667;2.7025;109.114583333333;20.55875;62.3220833333333;852.410833333333;2;1;1;1;1;0
